face_id,主脸型,辅变化,额头,眉骨,眼窝,颧骨,面颊,下颌,眼型,眼尾,眼距,虹膜,鼻根,鼻梁,鼻头,唇型,嘴角,特殊标志,一句话脸
FD04587,短方脸,下庭加重,窄额,厚眉骨,中度眼窝,低颧骨,成熟收紧面颊,宽下颌,狭长眼,眼尾平直,标准眼距,异色瞳,中高鼻根,轻微偏右鼻梁,肉感鼻头,小嘴,嘴角紧收,单侧虎牙,短方脸（下庭加重），厚眉骨/中度眼窝，狭长眼·眼尾平直·标准眼距，中高鼻根/轻微偏右鼻梁/肉感鼻头，小嘴·嘴角紧收，宽下颌
FD04588,柔和菱形,下庭加重,微凸额,薄眉骨,中度眼窝,外扩颧骨,成熟收紧面颊,宽下颌,狭长瑞凤眼,眼尾微挑,宽眼距,墨玉瞳,中鼻根,轻微偏左鼻梁,小圆鼻头,上厚下薄,单侧上扬,无标志,柔和菱形（下庭加重），薄眉骨/中度眼窝，狭长瑞凤眼·眼尾微挑·宽眼距，中鼻根/轻微偏左鼻梁/小圆鼻头，上厚下薄·单侧上扬，宽下颌
FD04589,圆方脸,下庭加重,骨感额,高眉骨,窄深眼窝,外扩颧骨,幼态柔软面颊,明显下颌角,短圆杏眼,眼尾明显挑,标准眼距,琥珀瞳,宽鼻根,柔和鼻梁,下压鼻头,成熟长唇,嘴角紧收,左颊浅疤,圆方脸（下庭加重），高眉骨/窄深眼窝，短圆杏眼·眼尾明显挑·标准眼距，宽鼻根/柔和鼻梁/下压鼻头，成熟长唇·嘴角紧收，明显下颌角
FD04590,肉感短脸,颧部外扩,平直额,厚眉骨,宽浅眼窝,宽颧骨,成熟收紧面颊,骨感下颌,平直杏眼,眼尾微挑,标准眼距,墨玉瞳,高鼻根,中直鼻梁,小圆鼻头,小嘴,嘴角下垂,双侧酒窝,肉感短脸（颧部外扩），厚眉骨/宽浅眼窝，平直杏眼·眼尾微挑·标准眼距，高鼻根/中直鼻梁/小圆鼻头，小嘴·嘴角下垂，骨感下颌
FD04591,骨感方脸,中庭展宽,低额,低眉骨,中度眼窝,高颧骨,轻凹面颊,收敛下颌,长杏眼,眼尾明显挑,标准眼距,浅褐瞳,中高鼻根,高直鼻梁,窄翼鼻头,薄唇,单侧上扬,额角旧痕,骨感方脸（中庭展宽），低眉骨/中度眼窝，长杏眼·眼尾明显挑·标准眼距，中高鼻根/高直鼻梁/窄翼鼻头，薄唇·单侧上扬，收敛下颌
FD04592,幼态方脸,下颌线柔化,微凸额,压迫感眉骨,宽浅眼窝,外扩颧骨,薄面颊,方下颌,短杏眼,眼尾明显挑,宽眼距,浅褐瞳,窄鼻根,轻微偏左鼻梁,窄翼鼻头,平直唇,单侧上扬,碎裂虹膜,幼态方脸（下颌线柔化），压迫感眉骨/宽浅眼窝，短杏眼·眼尾明显挑·宽眼距，窄鼻根/轻微偏左鼻梁/窄翼鼻头，平直唇·单侧上扬，方下颌
FD04593,长心形脸,偏柔圆润,骨感额,压迫感眉骨,中度眼窝,窄颧骨,饱满面颊,宽下颌,鹤系眼,眼尾明显挑,窄眼距,墨玉瞳,高鼻根,高直鼻梁,轻翘鼻头,成熟长唇,单侧上扬,耳后小痣,长心形脸（偏柔圆润），压迫感眉骨/中度眼窝，鹤系眼·眼尾明显挑·窄眼距，高鼻根/高直鼻梁/轻翘鼻头，成熟长唇·单侧上扬，宽下颌
FD04594,长圆脸,面中立体化,微凸额,外侧突出眉骨,深眼窝,柔和颧骨,饱满面颊,圆方下颌,疲惫眼,眼尾平直,标准眼距,淡金瞳,高鼻根,轻鹰钩鼻梁,下压鼻头,上厚下薄,嘴角紧收,眉尾旧疤,长圆脸（面中立体化），外侧突出眉骨/深眼窝，疲惫眼·眼尾平直·标准眼距，高鼻根/轻鹰钩鼻梁/下压鼻头，上厚下薄·嘴角紧收，圆方下颌
FD04595,长心形脸,上庭收窄,平直额,柔和眉骨,深眼窝,宽颧骨,薄面颊,圆方下颌,窄杏眼,眼尾延展,窄眼距,碎裂虹膜,低鼻根,轻鹰钩鼻梁,肉感鼻头,上薄下厚,嘴角紧收,无标志,长心形脸（上庭收窄），柔和眉骨/深眼窝，窄杏眼·眼尾延展·窄眼距，低鼻根/轻鹰钩鼻梁/肉感鼻头，上薄下厚·嘴角紧收，圆方下颌
FD04596,方鹅蛋脸,颈部线条延长,窄额,内侧突出眉骨,宽浅眼窝,柔和颧骨,成熟收紧面颊,柔和下颌,少年圆眼,眼尾下压,窄眼距,灰蓝瞳,窄鼻根,中直鼻梁,方圆鼻头,小嘴,单侧上扬,下颌浅疤,方鹅蛋脸（颈部线条延长），内侧突出眉骨/宽浅眼窝，少年圆眼·眼尾下压·窄眼距，窄鼻根/中直鼻梁/方圆鼻头，小嘴·单侧上扬，柔和下颌
FD04597,宽鹅蛋脸,骨点外显,微凸额,柔和眉骨,深眼窝,窄颧骨,饱满面颊,明显下颌角,圆长眼,眼尾下沉,窄眼距,墨玉瞳,宽鼻根,柔和鼻梁,窄翼鼻头,成熟长唇,嘴角平直,眉尾旧疤,宽鹅蛋脸（骨点外显），柔和眉骨/深眼窝，圆长眼·眼尾下沉·窄眼距，宽鼻根/柔和鼻梁/窄翼鼻头，成熟长唇·嘴角平直，明显下颌角
FD04598,清瘦圆脸,下颌线清晰化,骨感额,内侧突出眉骨,深眼窝,外扩颧骨,轻凹面颊,方下颌,成熟长眼,眼尾微挑,宽眼距,琥珀瞳,窄鼻根,宽骨鼻梁,方圆鼻头,上厚下薄,嘴角上扬,右眼下浅泪痣,清瘦圆脸（下颌线清晰化），内侧突出眉骨/深眼窝，成熟长眼·眼尾微挑·宽眼距，窄鼻根/宽骨鼻梁/方圆鼻头，上厚下薄·嘴角上扬，方下颌
FD04599,骨感方脸,中轴收紧,窄额,厚眉骨,宽浅眼窝,窄颧骨,薄面颊,窄下颌,狼系眼,眼尾平直,标准眼距,灰蓝瞳,中鼻根,宽骨鼻梁,轻翘鼻头,平直唇,嘴角平直,右眉轻断,骨感方脸（中轴收紧），厚眉骨/宽浅眼窝，狼系眼·眼尾平直·标准眼距，中鼻根/宽骨鼻梁/轻翘鼻头，平直唇·嘴角平直，窄下颌
FD04600,圆脸,上庭收窄,饱满额,低眉骨,中度眼窝,窄颧骨,成熟收紧面颊,宽下颌,鹿系眼,眼尾下沉,窄眼距,淡金瞳,高鼻根,宽骨鼻梁,下压鼻头,宽嘴,嘴角紧收,左颊浅疤,圆脸（上庭收窄），低眉骨/中度眼窝，鹿系眼·眼尾下沉·窄眼距，高鼻根/宽骨鼻梁/下压鼻头，宽嘴·嘴角紧收，宽下颌
FD04601,方菱过渡脸,下庭加重,微凸额,压迫感眉骨,窄深眼窝,柔和颧骨,饱满面颊,宽下颌,成熟长眼,眼尾下沉,窄眼距,墨玉瞳,中高鼻根,轻微偏右鼻梁,肉感鼻头,平直唇,嘴角下垂,瞳孔残缺,方菱过渡脸（下庭加重），压迫感眉骨/窄深眼窝，成熟长眼·眼尾下沉·窄眼距，中高鼻根/轻微偏右鼻梁/肉感鼻头，平直唇·嘴角下垂，宽下颌
FD04602,上宽下窄脸,中庭拉长,高额,薄眉骨,浅眼窝,柔和颧骨,薄面颊,圆方下颌,柳叶眼,眼尾微挑,宽眼距,墨玉瞳,窄鼻根,轻鹰钩鼻梁,下压鼻头,薄唇,嘴角平直,双侧酒窝,上宽下窄脸（中庭拉长），薄眉骨/浅眼窝，柳叶眼·眼尾微挑·宽眼距，窄鼻根/轻鹰钩鼻梁/下压鼻头，薄唇·嘴角平直，圆方下颌
FD04603,清瘦圆脸,颌角强调,平直额,外侧突出眉骨,眼下饱满,柔和颧骨,薄面颊,窄下颌,上扬凤眼,眼尾下压,宽眼距,琥珀瞳,高鼻根,柔和鼻梁,轻翘鼻头,平直唇,嘴角平直,单侧虎牙,清瘦圆脸（颌角强调），外侧突出眉骨/眼下饱满，上扬凤眼·眼尾下压·宽眼距，高鼻根/柔和鼻梁/轻翘鼻头，平直唇·嘴角平直，窄下颌
FD04604,长圆脸,面中平缓,宽额,内侧突出眉骨,眼下饱满,低颧骨,饱满面颊,柔和下颌,下垂眼,眼尾微挑,标准眼距,浅褐瞳,宽鼻根,宽骨鼻梁,骨感鼻头,上厚下薄,嘴角上扬,鼻梁旧伤,长圆脸（面中平缓），内侧突出眉骨/眼下饱满，下垂眼·眼尾微挑·标准眼距，宽鼻根/宽骨鼻梁/骨感鼻头，上厚下薄·嘴角上扬，柔和下颌
FD04605,窄鹅蛋脸,颧部外扩,平直额,外侧突出眉骨,眼下饱满,窄颧骨,成熟收紧面颊,柔和下颌,狭长眼,眼尾下压,窄眼距,异色瞳,中鼻根,柔和鼻梁,小圆鼻头,上薄下厚,嘴角下垂,右眼下浅泪痣,窄鹅蛋脸（颧部外扩），外侧突出眉骨/眼下饱满，狭长眼·眼尾下压·窄眼距，中鼻根/柔和鼻梁/小圆鼻头，上薄下厚·嘴角下垂，柔和下颌
FD04606,短方脸,下庭加重,饱满额,低眉骨,浅眼窝,柔和颧骨,薄面颊,柔和下颌,狐狸系眼,眼尾明显挑,标准眼距,浅褐瞳,窄鼻根,宽骨鼻梁,方圆鼻头,成熟长唇,嘴角紧收,左眼下浅泪痣,短方脸（下庭加重），低眉骨/浅眼窝，狐狸系眼·眼尾明显挑·标准眼距，窄鼻根/宽骨鼻梁/方圆鼻头，成熟长唇·嘴角紧收，柔和下颌
FD04607,倒三角脸,下颌线清晰化,窄额,薄眉骨,眼下骨感,高颧骨,饱满面颊,宽下颌,鹤系眼,眼尾下压,标准眼距,异色瞳,低鼻根,宽骨鼻梁,肉感鼻头,弓形唇,单侧上扬,单侧虎牙,倒三角脸（下颌线清晰化），薄眉骨/眼下骨感，鹤系眼·眼尾下压·标准眼距，低鼻根/宽骨鼻梁/肉感鼻头，弓形唇·单侧上扬，宽下颌
FD04608,短鹅蛋脸,颧部微收,平直额,低眉骨,深眼窝,宽颧骨,幼态柔软面颊,明显下颌角,圆长眼,眼尾平直,标准眼距,环状虹膜,窄鼻根,轻鹰钩鼻梁,肉感鼻头,上薄下厚,嘴角平直,右眉轻断,短鹅蛋脸（颧部微收），低眉骨/深眼窝，圆长眼·眼尾平直·标准眼距，窄鼻根/轻鹰钩鼻梁/肉感鼻头，上薄下厚·嘴角平直，明显下颌角
FD04609,骨感菱形,上庭展开,窄额,压迫感眉骨,深眼窝,窄颧骨,幼态柔软面颊,明显下颌角,狼系眼,眼尾平直,宽眼距,灰蓝瞳,宽鼻根,宽骨鼻梁,肉感鼻头,成熟长唇,嘴角紧收,瞳孔残缺,骨感菱形（上庭展开），压迫感眉骨/深眼窝，狼系眼·眼尾平直·宽眼距，宽鼻根/宽骨鼻梁/肉感鼻头，成熟长唇·嘴角紧收，明显下颌角
FD04610,清瘦圆脸,颌角弱化,窄额,压迫感眉骨,眼下骨感,柔和颧骨,幼态柔软面颊,柔和下颌,半睁懒眼,眼尾延展,窄眼距,灰蓝瞳,低鼻根,高直鼻梁,肉感鼻头,弓形唇,单侧上扬,眉尾旧疤,清瘦圆脸（颌角弱化），压迫感眉骨/眼下骨感，半睁懒眼·眼尾延展·窄眼距，低鼻根/高直鼻梁/肉感鼻头，弓形唇·单侧上扬，柔和下颌
FD04611,鹅蛋偏方,中轴微长,窄额,厚眉骨,窄深眼窝,宽颧骨,幼态柔软面颊,方下颌,宽杏眼,眼尾微挑,标准眼距,碎裂虹膜,中高鼻根,高直鼻梁,肉感鼻头,厚唇,嘴角下垂,瞳孔残缺,鹅蛋偏方（中轴微长），厚眉骨/窄深眼窝，宽杏眼·眼尾微挑·标准眼距，中高鼻根/高直鼻梁/肉感鼻头，厚唇·嘴角下垂，方下颌
FD04612,长心形脸,上庭收窄,低额,压迫感眉骨,窄深眼窝,低颧骨,轻凹面颊,窄下颌,狼系眼,眼尾下压,标准眼距,异色瞳,宽鼻根,中直鼻梁,轻翘鼻头,上薄下厚,单侧上扬,颈侧细疤,长心形脸（上庭收窄），压迫感眉骨/窄深眼窝，狼系眼·眼尾下压·标准眼距，宽鼻根/中直鼻梁/轻翘鼻头，上薄下厚·单侧上扬，窄下颌
FD04613,鹅蛋偏菱,面中立体化,低额,厚眉骨,窄深眼窝,低颧骨,轻凹面颊,方下颌,少年圆眼,眼尾明显挑,宽眼距,碎裂虹膜,宽鼻根,宽骨鼻梁,微钝鼻头,厚唇,嘴角紧收,耳后小痣,鹅蛋偏菱（面中立体化），厚眉骨/窄深眼窝，少年圆眼·眼尾明显挑·宽眼距，宽鼻根/宽骨鼻梁/微钝鼻头，厚唇·嘴角紧收，方下颌
FD04614,宽方脸,颈部线条收短,窄额,柔和眉骨,深眼窝,外扩颧骨,成熟收紧面颊,柔和下颌,半睁懒眼,眼尾延展,标准眼距,碎裂虹膜,低鼻根,宽骨鼻梁,方圆鼻头,平直唇,嘴角下垂,单侧虎牙,宽方脸（颈部线条收短），柔和眉骨/深眼窝，半睁懒眼·眼尾延展·标准眼距，低鼻根/宽骨鼻梁/方圆鼻头，平直唇·嘴角下垂，柔和下颌
FD04615,圆方脸,偏柔圆润,微凸额,柔和眉骨,宽浅眼窝,低颧骨,轻凹面颊,骨感下颌,鹰隼眼,眼尾平直,窄眼距,环状虹膜,宽鼻根,微弧鼻梁,小圆鼻头,弓形唇,嘴角平直,双侧酒窝,圆方脸（偏柔圆润），柔和眉骨/宽浅眼窝，鹰隼眼·眼尾平直·窄眼距，宽鼻根/微弧鼻梁/小圆鼻头，弓形唇·嘴角平直，骨感下颌
FD04616,短方脸,下庭收窄,饱满额,低眉骨,眼下饱满,柔和颧骨,轻凹面颊,骨感下颌,鹰隼眼,眼尾微挑,宽眼距,星点虹膜,窄鼻根,中直鼻梁,方圆鼻头,弓形唇,嘴角下垂,右眼下浅泪痣,短方脸（下庭收窄），低眉骨/眼下饱满，鹰隼眼·眼尾微挑·宽眼距，窄鼻根/中直鼻梁/方圆鼻头，弓形唇·嘴角下垂，骨感下颌
FD04617,骨感窄脸,中轴收紧,低额,外侧突出眉骨,窄深眼窝,窄颧骨,薄面颊,柔和下颌,平凤眼,眼尾微挑,标准眼距,异色瞳,低鼻根,微弧鼻梁,方圆鼻头,平直唇,单侧上扬,单侧虎牙,骨感窄脸（中轴收紧），外侧突出眉骨/窄深眼窝，平凤眼·眼尾微挑·标准眼距，低鼻根/微弧鼻梁/方圆鼻头，平直唇·单侧上扬，柔和下颌
FD04618,短方脸,颈部线条收短,平直额,内侧突出眉骨,深眼窝,窄颧骨,幼态柔软面颊,明显下颌角,成熟长眼,眼尾微挑,标准眼距,琥珀瞳,中高鼻根,高直鼻梁,轻翘鼻头,平直唇,嘴角平直,单侧虎牙,短方脸（颈部线条收短），内侧突出眉骨/深眼窝，成熟长眼·眼尾微挑·标准眼距，中高鼻根/高直鼻梁/轻翘鼻头，平直唇·嘴角平直，明显下颌角
FD04619,幼态方脸,中轴微长,微凸额,柔和眉骨,浅眼窝,宽颧骨,饱满面颊,圆方下颌,短杏眼,眼尾下沉,标准眼距,碎裂虹膜,中鼻根,轻微偏左鼻梁,小圆鼻头,弓形唇,嘴角上扬,双侧酒窝,幼态方脸（中轴微长），柔和眉骨/浅眼窝，短杏眼·眼尾下沉·标准眼距，中鼻根/轻微偏左鼻梁/小圆鼻头，弓形唇·嘴角上扬，圆方下颌
FD04620,长鹅蛋脸,颈部线条收短,高额,薄眉骨,眼下骨感,低颧骨,轻凹面颊,明显下颌角,宽杏眼,眼尾下沉,标准眼距,星点虹膜,中高鼻根,高直鼻梁,轻翘鼻头,成熟长唇,嘴角紧收,鼻梁旧伤,长鹅蛋脸（颈部线条收短），薄眉骨/眼下骨感，宽杏眼·眼尾下沉·标准眼距，中高鼻根/高直鼻梁/轻翘鼻头，成熟长唇·嘴角紧收，明显下颌角
FD04621,肉感短脸,颈部线条收短,骨感额,低眉骨,宽浅眼窝,窄颧骨,幼态柔软面颊,宽下颌,蛇系眼,眼尾平直,标准眼距,墨玉瞳,中高鼻根,微弧鼻梁,轻翘鼻头,上厚下薄,嘴角下垂,无标志,肉感短脸（颈部线条收短），低眉骨/宽浅眼窝，蛇系眼·眼尾平直·标准眼距，中高鼻根/微弧鼻梁/轻翘鼻头，上厚下薄·嘴角下垂，宽下颌
FD04622,上窄下宽脸,颈部线条收短,宽额,外侧突出眉骨,中度眼窝,高颧骨,薄面颊,圆方下颌,下垂眼,眼尾延展,标准眼距,琥珀瞳,宽鼻根,微弧鼻梁,下压鼻头,上厚下薄,嘴角上扬,异色瞳,上窄下宽脸（颈部线条收短），外侧突出眉骨/中度眼窝，下垂眼·眼尾延展·标准眼距，宽鼻根/微弧鼻梁/下压鼻头，上厚下薄·嘴角上扬，圆方下颌
FD04623,鹅蛋偏菱,颧部微收,微凸额,柔和眉骨,眼下饱满,低颧骨,饱满面颊,明显下颌角,少年圆眼,眼尾延展,窄眼距,深色瞳,中高鼻根,轻鹰钩鼻梁,肉感鼻头,平直唇,嘴角上扬,眉上小疤,鹅蛋偏菱（颧部微收），柔和眉骨/眼下饱满，少年圆眼·眼尾延展·窄眼距，中高鼻根/轻鹰钩鼻梁/肉感鼻头，平直唇·嘴角上扬，明显下颌角
FD04624,骨感方脸,颧部外扩,高额,低眉骨,中度眼窝,低颧骨,幼态柔软面颊,方下颌,上扬凤眼,眼尾平直,宽眼距,墨玉瞳,宽鼻根,柔和鼻梁,微钝鼻头,弓形唇,嘴角上扬,指节薄茧,骨感方脸（颧部外扩），低眉骨/中度眼窝，上扬凤眼·眼尾平直·宽眼距，宽鼻根/柔和鼻梁/微钝鼻头，弓形唇·嘴角上扬，方下颌
FD04625,幼态圆脸,颧部微收,低额,薄眉骨,眼下骨感,高颧骨,幼态柔软面颊,骨感下颌,圆长眼,眼尾微挑,标准眼距,淡金瞳,中高鼻根,轻微偏右鼻梁,轻翘鼻头,厚唇,嘴角上扬,眉心竖纹浅痕,幼态圆脸（颧部微收），薄眉骨/眼下骨感，圆长眼·眼尾微挑·标准眼距，中高鼻根/轻微偏右鼻梁/轻翘鼻头，厚唇·嘴角上扬，骨感下颌
FD04626,心形脸,颧部微收,骨感额,高眉骨,中度眼窝,低颧骨,薄面颊,骨感下颌,蛇系眼,眼尾微挑,宽眼距,灰蓝瞳,低鼻根,柔和鼻梁,下压鼻头,宽嘴,单侧上扬,下颌浅疤,心形脸（颧部微收），高眉骨/中度眼窝，蛇系眼·眼尾微挑·宽眼距，低鼻根/柔和鼻梁/下压鼻头，宽嘴·单侧上扬，骨感下颌
FD04627,上窄下宽脸,偏柔圆润,微凸额,柔和眉骨,宽浅眼窝,低颧骨,轻凹面颊,圆方下颌,鹤系眼,眼尾平直,窄眼距,浅褐瞳,高鼻根,轻微偏右鼻梁,窄翼鼻头,上厚下薄,嘴角上扬,无标志,上窄下宽脸（偏柔圆润），柔和眉骨/宽浅眼窝，鹤系眼·眼尾平直·窄眼距，高鼻根/轻微偏右鼻梁/窄翼鼻头，上厚下薄·嘴角上扬，圆方下颌
FD04628,梨形脸,中庭拉长,平直额,高眉骨,宽浅眼窝,外扩颧骨,薄面颊,宽下颌,蛇系眼,眼尾微挑,窄眼距,墨玉瞳,中高鼻根,宽骨鼻梁,窄翼鼻头,薄唇,单侧上扬,单侧酒窝,梨形脸（中庭拉长），高眉骨/宽浅眼窝，蛇系眼·眼尾微挑·窄眼距，中高鼻根/宽骨鼻梁/窄翼鼻头，薄唇·单侧上扬，宽下颌
FD04629,柔和菱形,面中平缓,窄额,柔和眉骨,中度眼窝,外扩颧骨,成熟收紧面颊,明显下颌角,狐狸系眼,眼尾明显挑,宽眼距,星点虹膜,窄鼻根,微弧鼻梁,轻翘鼻头,厚唇,单侧上扬,眼睑褶皱不对称,柔和菱形（面中平缓），柔和眉骨/中度眼窝，狐狸系眼·眼尾明显挑·宽眼距，窄鼻根/微弧鼻梁/轻翘鼻头，厚唇·单侧上扬，明显下颌角
FD04630,成熟方脸,颊部略凹,宽额,柔和眉骨,浅眼窝,高颧骨,轻凹面颊,收敛下颌,成熟长眼,眼尾明显挑,标准眼距,琥珀瞳,窄鼻根,高直鼻梁,方圆鼻头,宽嘴,嘴角平直,异色瞳,成熟方脸（颊部略凹），柔和眉骨/浅眼窝，成熟长眼·眼尾明显挑·标准眼距，窄鼻根/高直鼻梁/方圆鼻头，宽嘴·嘴角平直，收敛下颌
FD04631,鹅蛋偏方,颈部线条延长,窄额,压迫感眉骨,中度眼窝,高颧骨,饱满面颊,明显下颌角,鹤系眼,眼尾下沉,窄眼距,碎裂虹膜,中高鼻根,轻鹰钩鼻梁,骨感鼻头,宽嘴,嘴角上扬,眉心竖纹浅痕,鹅蛋偏方（颈部线条延长），压迫感眉骨/中度眼窝，鹤系眼·眼尾下沉·窄眼距，中高鼻根/轻鹰钩鼻梁/骨感鼻头，宽嘴·嘴角上扬，明显下颌角
FD04632,颧部展开脸,上庭展开,窄额,低眉骨,深眼窝,宽颧骨,成熟收紧面颊,圆方下颌,长杏眼,眼尾平直,窄眼距,琥珀瞳,窄鼻根,轻鹰钩鼻梁,骨感鼻头,上薄下厚,嘴角下垂,无标志,颧部展开脸（上庭展开），低眉骨/深眼窝，长杏眼·眼尾平直·窄眼距，窄鼻根/轻鹰钩鼻梁/骨感鼻头，上薄下厚·嘴角下垂，圆方下颌
FD04633,方鹅蛋脸,偏柔圆润,窄额,低眉骨,中度眼窝,窄颧骨,饱满面颊,圆方下颌,短圆杏眼,眼尾明显挑,宽眼距,碎裂虹膜,宽鼻根,高直鼻梁,骨感鼻头,成熟长唇,嘴角下垂,眉心竖纹浅痕,方鹅蛋脸（偏柔圆润），低眉骨/中度眼窝，短圆杏眼·眼尾明显挑·宽眼距，宽鼻根/高直鼻梁/骨感鼻头，成熟长唇·嘴角下垂，圆方下颌
FD04634,心形脸,颧部微收,宽额,压迫感眉骨,浅眼窝,低颧骨,轻凹面颊,宽下颌,成熟长眼,眼尾明显挑,标准眼距,淡金瞳,高鼻根,轻微偏右鼻梁,下压鼻头,上厚下薄,嘴角平直,唇下小痣,心形脸（颧部微收），压迫感眉骨/浅眼窝，成熟长眼·眼尾明显挑·标准眼距，高鼻根/轻微偏右鼻梁/下压鼻头，上厚下薄·嘴角平直，宽下颌
FD04635,宽鹅蛋脸,颧部外扩,骨感额,低眉骨,中度眼窝,柔和颧骨,饱满面颊,收敛下颌,鹰隼眼,眼尾下沉,窄眼距,环状虹膜,高鼻根,轻鹰钩鼻梁,窄翼鼻头,上厚下薄,嘴角下垂,瞳孔残缺,宽鹅蛋脸（颧部外扩），低眉骨/中度眼窝，鹰隼眼·眼尾下沉·窄眼距，高鼻根/轻鹰钩鼻梁/窄翼鼻头，上厚下薄·嘴角下垂，收敛下颌
FD04636,柔和菱形,中轴收紧,低额,厚眉骨,深眼窝,外扩颧骨,成熟收紧面颊,圆方下颌,窄杏眼,眼尾平直,宽眼距,墨玉瞳,中高鼻根,宽骨鼻梁,窄翼鼻头,厚唇,嘴角紧收,耳后小痣,柔和菱形（中轴收紧），厚眉骨/深眼窝，窄杏眼·眼尾平直·宽眼距，中高鼻根/宽骨鼻梁/窄翼鼻头，厚唇·嘴角紧收，圆方下颌
FD04637,下颌突出脸,中轴微长,骨感额,压迫感眉骨,窄深眼窝,柔和颧骨,轻凹面颊,方下颌,桃花眼,眼尾明显挑,窄眼距,墨玉瞳,高鼻根,微弧鼻梁,下压鼻头,成熟长唇,嘴角下垂,眉上小疤,下颌突出脸（中轴微长），压迫感眉骨/窄深眼窝，桃花眼·眼尾明显挑·窄眼距，高鼻根/微弧鼻梁/下压鼻头，成熟长唇·嘴角下垂，方下颌
