p_id,第一眼,第二眼,第三眼,关键词串,视觉化要点,一句话
PS01008,悲悯,虔诚,聪慧,悲悯、虔诚、聪慧,悲悯→收紧动作幅度与表情；虔诚→材质温润；聪慧→破损细节,第一眼悲悯，第二眼虔诚，第三眼聪慧
PS01009,危险,孤傲,隐忍,危险、孤傲、隐忍,危险→收紧动作幅度与表情；孤傲→强烈轮廓；隐忍→层叠结构,第一眼危险，第二眼孤傲，第三眼隐忍
PS01010,叛逆,悲悯,亲和,叛逆、悲悯、亲和,叛逆→收紧动作幅度与表情；悲悯→强烈轮廓；亲和→反差配色,第一眼叛逆，第二眼悲悯，第三眼亲和
PS01011,温柔,疯狂,市井,温柔、疯狂、市井,温柔→收紧动作幅度与表情；疯狂→材质温润；市井→简洁剪影,第一眼温柔，第二眼疯狂，第三眼市井
PS01012,可靠,清冷,虔诚,可靠、清冷、虔诚,可靠→收紧动作幅度与表情；清冷→材质温润；虔诚→简洁剪影,第一眼可靠，第二眼清冷，第三眼虔诚
PS01013,可靠,叛逆,亲和,可靠、叛逆、亲和,可靠→收紧动作幅度与表情；叛逆→稳定眼神；亲和→高洁材质,第一眼可靠，第二眼叛逆，第三眼亲和
PS01014,疯狂,市井,慵懒,疯狂、市井、慵懒,疯狂→收紧动作幅度与表情；市井→锐利眼型；慵懒→层叠结构,第一眼疯狂，第二眼市井，第三眼慵懒
PS01015,病弱,慵懒,坚毅,病弱、慵懒、坚毅,病弱→收紧动作幅度与表情；慵懒→结构不对称；坚毅→高洁材质,第一眼病弱，第二眼慵懒，第三眼坚毅
PS01016,坚毅,聪慧,张扬,坚毅、聪慧、张扬,坚毅→收紧动作幅度与表情；聪慧→放松眼尾/嘴角；张扬→高洁材质,第一眼坚毅，第二眼聪慧，第三眼张扬
PS01017,聪慧,虔诚,通透,聪慧、虔诚、通透,聪慧→收紧动作幅度与表情；虔诚→稳定眼神；通透→简洁剪影,第一眼聪慧，第二眼虔诚，第三眼通透
PS01018,散漫,神性,暴烈,散漫、神性、暴烈,散漫→收紧动作幅度与表情；神性→放松眼尾/嘴角；暴烈→反差配色,第一眼散漫，第二眼神性，第三眼暴烈
PS01019,坦然,张扬,从容,坦然、张扬、从容,坦然→收紧动作幅度与表情；张扬→稳定眼神；从容→破损细节,第一眼坦然，第二眼张扬，第三眼从容
PS01020,亲和,明亮,暴烈,亲和、明亮、暴烈,亲和→收紧动作幅度与表情；明亮→非人平静；暴烈→层叠结构,第一眼亲和，第二眼明亮，第三眼暴烈
PS01021,狠戾,凌厉,强健,狠戾、凌厉、强健,狠戾→收紧动作幅度与表情；凌厉→放松眼尾/嘴角；强健→反差配色,第一眼狠戾，第二眼凌厉，第三眼强健
PS01022,暴烈,冷酷,明亮,暴烈、冷酷、明亮,暴烈→收紧动作幅度与表情；冷酷→结构不对称；明亮→简洁剪影,第一眼暴烈，第二眼冷酷，第三眼明亮
PS01023,温柔,聪慧,局促,温柔、聪慧、局促,温柔→收紧动作幅度与表情；聪慧→锐利眼型；局促→简洁剪影,第一眼温柔，第二眼聪慧，第三眼局促
PS01024,慵懒,局促,疏离,慵懒、局促、疏离,慵懒→收紧动作幅度与表情；局促→材质温润；疏离→破损细节,第一眼慵懒，第二眼局促，第三眼疏离
PS01025,阴郁,直率,隐忍,阴郁、直率、隐忍,阴郁→收紧动作幅度与表情；直率→强烈轮廓；隐忍→高洁材质,第一眼阴郁，第二眼直率，第三眼隐忍
PS01026,冷酷,执拗,从容,冷酷、执拗、从容,冷酷→收紧动作幅度与表情；执拗→稳定眼神；从容→高洁材质,第一眼冷酷，第二眼执拗，第三眼从容
PS01027,孤傲,直率,野性,孤傲、直率、野性,孤傲→收紧动作幅度与表情；直率→放松眼尾/嘴角；野性→简洁剪影,第一眼孤傲，第二眼直率，第三眼野性
PS01028,阴郁,温雅,隐忍,阴郁、温雅、隐忍,阴郁→收紧动作幅度与表情；温雅→稳定眼神；隐忍→破损细节,第一眼阴郁，第二眼温雅，第三眼隐忍
PS01029,温雅,凌厉,警觉,温雅、凌厉、警觉,温雅→收紧动作幅度与表情；凌厉→锐利眼型；警觉→层叠结构,第一眼温雅，第二眼凌厉，第三眼警觉
PS01030,温雅,冷酷,野性,温雅、冷酷、野性,温雅→收紧动作幅度与表情；冷酷→材质温润；野性→破损细节,第一眼温雅，第二眼冷酷，第三眼野性
PS01031,孤傲,温润,散漫,孤傲、温润、散漫,孤傲→收紧动作幅度与表情；温润→锐利眼型；散漫→破损细节,第一眼孤傲，第二眼温润，第三眼散漫
PS01032,温润,散漫,局促,温润、散漫、局促,温润→收紧动作幅度与表情；散漫→非人平静；局促→层叠结构,第一眼温润，第二眼散漫，第三眼局促
PS01033,高贵,市井,坦然,高贵、市井、坦然,高贵→收紧动作幅度与表情；市井→放松眼尾/嘴角；坦然→高洁材质,第一眼高贵，第二眼市井，第三眼坦然
PS01034,坚毅,聪慧,坦然,坚毅、聪慧、坦然,坚毅→收紧动作幅度与表情；聪慧→材质温润；坦然→破损细节,第一眼坚毅，第二眼聪慧，第三眼坦然
PS01035,聪慧,执拗,沧桑,聪慧、执拗、沧桑,聪慧→收紧动作幅度与表情；执拗→结构不对称；沧桑→简洁剪影,第一眼聪慧，第二眼执拗，第三眼沧桑
PS01036,局促,虔诚,张扬,局促、虔诚、张扬,局促→收紧动作幅度与表情；虔诚→锐利眼型；张扬→高洁材质,第一眼局促，第二眼虔诚，第三眼张扬
PS01037,病弱,直率,柔软,病弱、直率、柔软,病弱→收紧动作幅度与表情；直率→放松眼尾/嘴角；柔软→破损细节,第一眼病弱，第二眼直率，第三眼柔软
PS01038,清冷,强健,阴郁,清冷、强健、阴郁,清冷→收紧动作幅度与表情；强健→稳定眼神；阴郁→层叠结构,第一眼清冷，第二眼强健，第三眼阴郁
PS01039,妖异,冷酷,可靠,妖异、冷酷、可靠,妖异→收紧动作幅度与表情；冷酷→放松眼尾/嘴角；可靠→破损细节,第一眼妖异，第二眼冷酷，第三眼可靠
PS01040,危险,散漫,阴郁,危险、散漫、阴郁,危险→收紧动作幅度与表情；散漫→稳定眼神；阴郁→反差配色,第一眼危险，第二眼散漫，第三眼阴郁
PS01041,放纵,阴郁,坚毅,放纵、阴郁、坚毅,放纵→收紧动作幅度与表情；阴郁→放松眼尾/嘴角；坚毅→简洁剪影,第一眼放纵，第二眼阴郁，第三眼坚毅
PS01042,清冷,通透,柔软,清冷、通透、柔软,清冷→收紧动作幅度与表情；通透→非人平静；柔软→层叠结构,第一眼清冷，第二眼通透，第三眼柔软
PS01043,躁动,明亮,克制,躁动、明亮、克制,躁动→收紧动作幅度与表情；明亮→结构不对称；克制→层叠结构,第一眼躁动，第二眼明亮，第三眼克制
PS01044,散漫,执拗,叛逆,散漫、执拗、叛逆,散漫→收紧动作幅度与表情；执拗→材质温润；叛逆→破损细节,第一眼散漫，第二眼执拗，第三眼叛逆
PS01045,聪慧,阴郁,通透,聪慧、阴郁、通透,聪慧→收紧动作幅度与表情；阴郁→锐利眼型；通透→层叠结构,第一眼聪慧，第二眼阴郁，第三眼通透
PS01046,凌厉,疯狂,散漫,凌厉、疯狂、散漫,凌厉→收紧动作幅度与表情；疯狂→稳定眼神；散漫→简洁剪影,第一眼凌厉，第二眼疯狂，第三眼散漫
PS01047,温润,强健,天真,温润、强健、天真,温润→收紧动作幅度与表情；强健→放松眼尾/嘴角；天真→高洁材质,第一眼温润，第二眼强健，第三眼天真
PS01048,强健,野性,清冷,强健、野性、清冷,强健→收紧动作幅度与表情；野性→非人平静；清冷→反差配色,第一眼强健，第二眼野性，第三眼清冷
PS01049,冷酷,市井,温柔,冷酷、市井、温柔,冷酷→收紧动作幅度与表情；市井→强烈轮廓；温柔→高洁材质,第一眼冷酷，第二眼市井，第三眼温柔
PS01050,温柔,沉稳,坦然,温柔、沉稳、坦然,温柔→收紧动作幅度与表情；沉稳→结构不对称；坦然→层叠结构,第一眼温柔，第二眼沉稳，第三眼坦然
PS01051,亲和,执拗,克己,亲和、执拗、克己,亲和→收紧动作幅度与表情；执拗→锐利眼型；克己→反差配色,第一眼亲和，第二眼执拗，第三眼克己
PS01052,暴烈,天真,隐忍,暴烈、天真、隐忍,暴烈→收紧动作幅度与表情；天真→材质温润；隐忍→高洁材质,第一眼暴烈，第二眼天真，第三眼隐忍
PS01053,温柔,克己,警觉,温柔、克己、警觉,温柔→收紧动作幅度与表情；克己→稳定眼神；警觉→简洁剪影,第一眼温柔，第二眼克己，第三眼警觉
PS01054,通透,冷酷,凌厉,通透、冷酷、凌厉,通透→收紧动作幅度与表情；冷酷→强烈轮廓；凌厉→简洁剪影,第一眼通透，第二眼冷酷，第三眼凌厉
PS01055,温柔,高贵,通透,温柔、高贵、通透,温柔→收紧动作幅度与表情；高贵→放松眼尾/嘴角；通透→高洁材质,第一眼温柔，第二眼高贵，第三眼通透
PS01056,悲悯,清冷,疯狂,悲悯、清冷、疯狂,悲悯→收紧动作幅度与表情；清冷→材质温润；疯狂→反差配色,第一眼悲悯，第二眼清冷，第三眼疯狂
PS01057,强健,执拗,局促,强健、执拗、局促,强健→收紧动作幅度与表情；执拗→强烈轮廓；局促→高洁材质,第一眼强健，第二眼执拗，第三眼局促
PS01058,阴郁,暴烈,清冷,阴郁、暴烈、清冷,阴郁→收紧动作幅度与表情；暴烈→放松眼尾/嘴角；清冷→反差配色,第一眼阴郁，第二眼暴烈，第三眼清冷
PS01059,放纵,隐忍,坦然,放纵、隐忍、坦然,放纵→收紧动作幅度与表情；隐忍→放松眼尾/嘴角；坦然→反差配色,第一眼放纵，第二眼隐忍，第三眼坦然
PS01060,温润,高贵,放纵,温润、高贵、放纵,温润→收紧动作幅度与表情；高贵→结构不对称；放纵→简洁剪影,第一眼温润，第二眼高贵，第三眼放纵
PS01061,坦然,克制,亲和,坦然、克制、亲和,坦然→收紧动作幅度与表情；克制→材质温润；亲和→反差配色,第一眼坦然，第二眼克制，第三眼亲和
PS01062,病弱,温润,沉静,病弱、温润、沉静,病弱→收紧动作幅度与表情；温润→材质温润；沉静→层叠结构,第一眼病弱，第二眼温润，第三眼沉静
PS01063,神秘,病弱,克制,神秘、病弱、克制,神秘→收紧动作幅度与表情；病弱→稳定眼神；克制→简洁剪影,第一眼神秘，第二眼病弱，第三眼克制
PS01064,阴郁,亲和,市井,阴郁、亲和、市井,阴郁→收紧动作幅度与表情；亲和→锐利眼型；市井→破损细节,第一眼阴郁，第二眼亲和，第三眼市井
PS01065,强健,清冷,克己,强健、清冷、克己,强健→收紧动作幅度与表情；清冷→锐利眼型；克己→反差配色,第一眼强健，第二眼清冷，第三眼克己
PS01066,从容,清冷,直率,从容、清冷、直率,从容→收紧动作幅度与表情；清冷→材质温润；直率→高洁材质,第一眼从容，第二眼清冷，第三眼直率
PS01067,坦然,放纵,阴郁,坦然、放纵、阴郁,坦然→收紧动作幅度与表情；放纵→材质温润；阴郁→破损细节,第一眼坦然，第二眼放纵，第三眼阴郁
PS01068,沉静,暴烈,凌厉,沉静、暴烈、凌厉,沉静→收紧动作幅度与表情；暴烈→放松眼尾/嘴角；凌厉→高洁材质,第一眼沉静，第二眼暴烈，第三眼凌厉
PS01069,清冷,神秘,神性,清冷、神秘、神性,清冷→收紧动作幅度与表情；神秘→强烈轮廓；神性→破损细节,第一眼清冷，第二眼神秘，第三眼神性
PS01070,直率,野性,隐忍,直率、野性、隐忍,直率→收紧动作幅度与表情；野性→强烈轮廓；隐忍→简洁剪影,第一眼直率，第二眼野性，第三眼隐忍
PS01071,聪慧,散漫,阴郁,聪慧、散漫、阴郁,聪慧→收紧动作幅度与表情；散漫→放松眼尾/嘴角；阴郁→反差配色,第一眼聪慧，第二眼散漫，第三眼阴郁
PS01072,市井,躁动,妖异,市井、躁动、妖异,市井→收紧动作幅度与表情；躁动→放松眼尾/嘴角；妖异→破损细节,第一眼市井，第二眼躁动，第三眼妖异
PS01073,神秘,孤傲,天真,神秘、孤傲、天真,神秘→收紧动作幅度与表情；孤傲→锐利眼型；天真→高洁材质,第一眼神秘，第二眼孤傲，第三眼天真
PS01074,病弱,凌厉,虔诚,病弱、凌厉、虔诚,病弱→收紧动作幅度与表情；凌厉→强烈轮廓；虔诚→反差配色,第一眼病弱，第二眼凌厉，第三眼虔诚
PS01075,慵懒,清冷,坦然,慵懒、清冷、坦然,慵懒→收紧动作幅度与表情；清冷→非人平静；坦然→高洁材质,第一眼慵懒，第二眼清冷，第三眼坦然
PS01076,神秘,执拗,散漫,神秘、执拗、散漫,神秘→收紧动作幅度与表情；执拗→锐利眼型；散漫→层叠结构,第一眼神秘，第二眼执拗，第三眼散漫
PS01077,放纵,疯狂,凌厉,放纵、疯狂、凌厉,放纵→收紧动作幅度与表情；疯狂→放松眼尾/嘴角；凌厉→破损细节,第一眼放纵，第二眼疯狂，第三眼凌厉
PS01078,市井,坚毅,悲悯,市井、坚毅、悲悯,市井→收紧动作幅度与表情；坚毅→结构不对称；悲悯→破损细节,第一眼市井，第二眼坚毅，第三眼悲悯
PS01079,清冷,沉静,神性,清冷、沉静、神性,清冷→收紧动作幅度与表情；沉静→结构不对称；神性→层叠结构,第一眼清冷，第二眼沉静，第三眼神性
PS01080,阴郁,疏离,高贵,阴郁、疏离、高贵,阴郁→收紧动作幅度与表情；疏离→结构不对称；高贵→高洁材质,第一眼阴郁，第二眼疏离，第三眼高贵
PS01081,孤傲,隐忍,克制,孤傲、隐忍、克制,孤傲→收紧动作幅度与表情；隐忍→非人平静；克制→反差配色,第一眼孤傲，第二眼隐忍，第三眼克制
PS01082,冷酷,强健,直率,冷酷、强健、直率,冷酷→收紧动作幅度与表情；强健→强烈轮廓；直率→简洁剪影,第一眼冷酷，第二眼强健，第三眼直率
PS01083,虔诚,躁动,疯狂,虔诚、躁动、疯狂,虔诚→收紧动作幅度与表情；躁动→结构不对称；疯狂→层叠结构,第一眼虔诚，第二眼躁动，第三眼疯狂
PS01084,妖异,亲和,阴郁,妖异、亲和、阴郁,妖异→收紧动作幅度与表情；亲和→放松眼尾/嘴角；阴郁→高洁材质,第一眼妖异，第二眼亲和，第三眼阴郁
PS01085,沉静,亲和,坦然,沉静、亲和、坦然,沉静→收紧动作幅度与表情；亲和→放松眼尾/嘴角；坦然→破损细节,第一眼沉静，第二眼亲和，第三眼坦然
PS01086,虔诚,市井,高贵,虔诚、市井、高贵,虔诚→收紧动作幅度与表情；市井→强烈轮廓；高贵→层叠结构,第一眼虔诚，第二眼市井，第三眼高贵
PS01087,狠戾,慵懒,沧桑,狠戾、慵懒、沧桑,狠戾→收紧动作幅度与表情；慵懒→锐利眼型；沧桑→简洁剪影,第一眼狠戾，第二眼慵懒，第三眼沧桑
PS01088,强健,执拗,天真,强健、执拗、天真,强健→收紧动作幅度与表情；执拗→材质温润；天真→高洁材质,第一眼强健，第二眼执拗，第三眼天真
